6.774118194536860926e+01 -3.621388602610507235e+01
6.988022161370717811e+01 -3.622150233259168317e+01
7.206382301333462692e+01 -3.622651566027946046e+01
7.429244554354329466e+01 -3.622913047907356798e+01
7.656654860361877013e+01 -3.622951510889627968e+01
7.888659159286011402e+01 -3.622785337966281105e+01
8.125303391054619340e+01 -3.622430280130024727e+01
8.366633495598956927e+01 -3.621898091375470585e+01
8.612695412846231591e+01 -3.621208348693669166e+01
